,Date,Country Name,Indicator Code,continent,pop,CO2 emissions (metric tons per capita),Completeness of birth registration (%),"Fertility rate, total (births per woman)",Forest area (% of land area),GDP per capita (current US$),"Literacy rate, adult female (% of females ages 15 and above)","Maternal mortality ratio (modeled estimate, per 100,000 live births)","Mortality rate, infant (per 1,000 live births)","Population, total",Prevalence of undernourishment (% of population),Total greenhouse gas emissions (kt of CO2 equivalent),"Unemployment, female (% of female labor force) (modeled ILO estimate)"
6955,2007,Cuba,AG.LND.FRST.ZS,Americas,11416987,,,,26.1452461480646,,,,,,,,
6956,2007,Cuba,EN.ATM.CO2E.PC,Americas,11416987,2.46020020102678,,,,,,,,,,,
6957,2007,Cuba,EN.ATM.GHGT.KT.CE,Americas,11416987,,,,,,,,,,,42569.9996948242,
6958,2007,Cuba,NY.GDP.PCAP.CD,Americas,11416987,,,,,4822.88739601325,,,,,,,
6959,2007,Cuba,SH.STA.MMRT,Americas,11416987,,,,,,,38.0,,,,,
6960,2007,Cuba,SL.UEM.TOTL.FE.ZS,Americas,11416987,,,,,,,,,,,,1.87000000476837
6961,2007,Cuba,SN.ITK.DEFC.ZS,Americas,11416987,,,,,,,,,,2.5,,
6962,2007,Cuba,SP.DYN.IMRT.IN,Americas,11416987,,,,,,,,5.5,,,,
6963,2007,Cuba,SP.DYN.TFRT.IN,Americas,11416987,,,1.586,,,,,,,,,
6964,2007,Cuba,SP.POP.TOTL,Americas,11416987,,,,,,,,,11251117.0,,,
6965,2007,Czech Republic,AG.LND.FRST.ZS,Europe,10228744,,,,34.3217216828479,,,,,,,,
6966,2007,Czech Republic,EN.ATM.CO2E.PC,Europe,10228744,12.0033078275103,,,,,,,,,,,
6967,2007,Czech Republic,EN.ATM.GHGT.KT.CE,Europe,10228744,,,,,,,,,,,143970.001220703,
6968,2007,Czech Republic,NY.GDP.PCAP.CD,Europe,10228744,,,,,18466.5479299216,,,,,,,
6969,2007,Czech Republic,SH.STA.MMRT,Europe,10228744,,,,,,,5.0,,,,,
6970,2007,Czech Republic,SL.UEM.TOTL.FE.ZS,Europe,10228744,,,,,,,,,,,,6.73899984359741
6971,2007,Czech Republic,SN.ITK.DEFC.ZS,Europe,10228744,,,,,,,,,,2.5,,
6972,2007,Czech Republic,SP.DYN.IMRT.IN,Europe,10228744,,,,,,,,3.2,,,,
6973,2007,Czech Republic,SP.DYN.TFRT.IN,Europe,10228744,,,1.45,,,,,,,,,
6974,2007,Czech Republic,SP.POP.TOTL,Europe,10228744,,,,,,,,,10298828.0,,,
6975,2007,Denmark,AG.LND.FRST.ZS,Europe,5468120,,,,14.550575,,,,,,,,
6976,2007,Denmark,EN.ATM.CO2E.PC,Europe,5468120,9.77947563396529,,,,,,,,,,,
6977,2007,Denmark,EN.ATM.GHGT.KT.CE,Europe,5468120,,,,,,,,,,,69279.9987792969,
6978,2007,Denmark,NY.GDP.PCAP.CD,Europe,5468120,,,,,58487.0549677696,,,,,,,
6979,2007,Denmark,SH.STA.MMRT,Europe,5468120,,,,,,,6.0,,,,,
6980,2007,Denmark,SL.UEM.TOTL.FE.ZS,Europe,5468120,,,,,,,,,,,,4.19799995422363
6981,2007,Denmark,SN.ITK.DEFC.ZS,Europe,5468120,,,,,,,,,,2.5,,
6982,2007,Denmark,SP.DYN.IMRT.IN,Europe,5468120,,,,,,,,3.8,,,,
6983,2007,Denmark,SP.DYN.TFRT.IN,Europe,5468120,,,1.84,,,,,,,,,
6984,2007,Denmark,SP.POP.TOTL,Europe,5468120,,,,,,,,,5461438.0,,,
6985,2007,Djibouti,AG.LND.FRST.ZS,Africa,496374,,,,0.241587575496117,,,,,,,,
6986,2007,Djibouti,EN.ATM.CO2E.PC,Africa,496374,0.583520389453809,,,,,,,,,,,
6987,2007,Djibouti,EN.ATM.GHGT.KT.CE,Africa,496374,,,,,,,,,,,1350.00002384186,
6988,2007,Djibouti,NY.GDP.PCAP.CD,Africa,496374,,,,,1052.71911700699,,,,,,,
6989,2007,Djibouti,SH.STA.MMRT,Africa,496374,,,,,,,335.0,,,,,
6990,2007,Djibouti,SL.UEM.TOTL.FE.ZS,Africa,496374,,,,,,,,,,,,37.0460014343262
6991,2007,Djibouti,SN.ITK.DEFC.ZS,Africa,496374,,,,,,,,,,25.1,,
6992,2007,Djibouti,SP.DYN.IMRT.IN,Africa,496374,,,,,,,,67.6,,,,
6993,2007,Djibouti,SP.DYN.TFRT.IN,Africa,496374,,,3.617,,,,,,,,,
6994,2007,Djibouti,SP.POP.TOTL,Africa,496374,,,,,,,,,805456.0,,,
6995,2007,Dominican Republic,AG.LND.FRST.ZS,Americas,9319622,,,,42.2878286069137,,,,,,,,
6996,2007,Dominican Republic,EN.ATM.CO2E.PC,Americas,9319622,2.20904992653989,,,,,,,,,,,
6997,2007,Dominican Republic,EN.ATM.GHGT.KT.CE,Americas,9319622,,,,,,,,,,,31780.0006866455,
6998,2007,Dominican Republic,NY.GDP.PCAP.CD,Americas,9319622,,,,,4707.79505245725,,,,,,,
6999,2007,Dominican Republic,SE.ADT.LITR.FE.ZS,Americas,9319622,,,,,,88.2771682739258,,,,,,
7000,2007,Dominican Republic,SH.STA.MMRT,Americas,9319622,,,,,,,90.0,,,,,
7001,2007,Dominican Republic,SL.UEM.TOTL.FE.ZS,Americas,9319622,,,,,,,,,,,,7.60900020599365
7002,2007,Dominican Republic,SN.ITK.DEFC.ZS,Americas,9319622,,,,,,,,,,16.2,,
7003,2007,Dominican Republic,SP.DYN.IMRT.IN,Americas,9319622,,,,,,,,29.3,,,,
7004,2007,Dominican Republic,SP.DYN.TFRT.IN,Americas,9319622,,,2.586,,,,,,,,,
7005,2007,Dominican Republic,SP.POP.TOTL,Americas,9319622,,,,,,,,,9338856.0,,,
7006,2007,Dominican Republic,SP.REG.BRTH.ZS,Americas,9319622,,77.8,,,,,,,,,,
7007,2007,Ecuador,AG.LND.FRST.ZS,Americas,13755680,,,,53.305214205186,,,,,,,,
7008,2007,Ecuador,EN.ATM.CO2E.PC,Americas,13755680,2.14317375988986,,,,,,,,,,,
7009,2007,Ecuador,EN.ATM.GHGT.KT.CE,Americas,13755680,,,,,,,,,,,62020.0004577637,
7010,2007,Ecuador,NY.GDP.PCAP.CD,Americas,13755680,,,,,3567.83718649963,,,,,,,
7011,2007,Ecuador,SE.ADT.LITR.FE.ZS,Americas,13755680,,,,,,90.8655700683594,,,,,,
7012,2007,Ecuador,SH.STA.MMRT,Americas,13755680,,,,,,,85.0,,,,,
7013,2007,Ecuador,SL.UEM.TOTL.FE.ZS,Americas,13755680,,,,,,,,,,,,3.91700005531311
7014,2007,Ecuador,SN.ITK.DEFC.ZS,Americas,13755680,,,,,,,,,,22.1,,
7015,2007,Ecuador,SP.DYN.IMRT.IN,Americas,13755680,,,,,,,,18.5,,,,
7016,2007,Ecuador,SP.DYN.TFRT.IN,Americas,13755680,,,2.711,,,,,,,,,
7017,2007,Ecuador,SP.POP.TOTL,Americas,13755680,,,,,,,,,14296554.0,,,
7018,2007,"Egypt, Arab Rep.",AG.LND.FRST.ZS,Africa,80264543,,,,0.0640022100557537,,,,,,,,
7019,2007,"Egypt, Arab Rep.",EN.ATM.CO2E.PC,Africa,80264543,2.34430544026242,,,,,,,,,,,
7020,2007,"Egypt, Arab Rep.",EN.ATM.GHGT.KT.CE,Africa,80264543,,,,,,,,,,,270760.009765625,
7021,2007,"Egypt, Arab Rep.",NY.GDP.PCAP.CD,Africa,80264543,,,,,1667.3179980551,,,,,,,
7022,2007,"Egypt, Arab Rep.",SH.STA.MMRT,Africa,80264543,,,,,,,47.0,,,,,
7023,2007,"Egypt, Arab Rep.",SL.UEM.TOTL.FE.ZS,Africa,80264543,,,,,,,,,,,,18.2229995727539
7024,2007,"Egypt, Arab Rep.",SN.ITK.DEFC.ZS,Africa,80264543,,,,,,,,,,5.7,,
7025,2007,"Egypt, Arab Rep.",SP.DYN.IMRT.IN,Africa,80264543,,,,,,,,27.1,,,,
7026,2007,"Egypt, Arab Rep.",SP.DYN.TFRT.IN,Africa,80264543,,,3.037,,,,,,,,,
7027,2007,"Egypt, Arab Rep.",SP.POP.TOTL,Africa,80264543,,,,,,,,,78232124.0,,,
7028,2007,El Salvador,AG.LND.FRST.ZS,Americas,6939688,,,,31.0028957528958,,,,,,,,
7029,2007,El Salvador,EN.ATM.CO2E.PC,Americas,6939688,1.24962947003607,,,,,,,,,,,
7030,2007,El Salvador,EN.ATM.GHGT.KT.CE,Americas,6939688,,,,,,,,,,,13369.9998855591,
7031,2007,El Salvador,NY.GDP.PCAP.CD,Americas,6939688,,,,,2786.15777431659,,,,,,,
7032,2007,El Salvador,SE.ADT.LITR.FE.ZS,Americas,6939688,,,,,,79.6621322631836,,,,,,
7033,2007,El Salvador,SH.STA.MMRT,Americas,6939688,,,,,,,58.0,,,,,
7034,2007,El Salvador,SL.UEM.TOTL.FE.ZS,Americas,6939688,,,,,,,,,,,,3.71099996566772
7035,2007,El Salvador,SN.ITK.DEFC.ZS,Americas,6939688,,,,,,,,,,9.7,,
7036,2007,El Salvador,SP.DYN.IMRT.IN,Americas,6939688,,,,,,,,19.2,,,,
7037,2007,El Salvador,SP.DYN.TFRT.IN,Americas,6939688,,,2.41,,,,,,,,,
7038,2007,El Salvador,SP.POP.TOTL,Americas,6939688,,,,,,,,,6105810.0,,,
7039,2007,Equatorial Guinea,AG.LND.FRST.ZS,Africa,551201,,,,91.1615329768271,,,,,,,,
7040,2007,Equatorial Guinea,EN.ATM.CO2E.PC,Africa,551201,10.3932645339619,,,,,,,,,,,
7041,2007,Equatorial Guinea,EN.ATM.GHGT.KT.CE,Africa,551201,,,,,,,,,,,16180.0003051758,
7042,2007,Equatorial Guinea,NY.GDP.PCAP.CD,Africa,551201,,,,,15908.4111920336,,,,,,,
7043,2007,Equatorial Guinea,SH.STA.MMRT,Africa,551201,,,,,,,322.0,,,,,
7044,2007,Equatorial Guinea,SL.UEM.TOTL.FE.ZS,Africa,551201,,,,,,,,,,,,10.043999671936
7045,2007,Equatorial Guinea,SP.DYN.IMRT.IN,Africa,551201,,,,,,,,87.4,,,,
7046,2007,Equatorial Guinea,SP.DYN.TFRT.IN,Africa,551201,,,5.433,,,,,,,,,
7047,2007,Equatorial Guinea,SP.POP.TOTL,Africa,551201,,,,,,,,,821686.0,,,
7048,2007,Eritrea,AG.LND.FRST.ZS,Africa,4906585,,,,9.0582202286878,,,,,,,,
7049,2007,Eritrea,EN.ATM.CO2E.PC,Africa,4906585,0.170196289875409,,,,,,,,,,,
7050,2007,Eritrea,EN.ATM.GHGT.KT.CE,Africa,4906585,,,,,,,,,,,5489.99977111816,
7051,2007,Eritrea,NY.GDP.PCAP.CD,Africa,4906585,,,,,439.8321033782,,,,,,,
7052,2007,Eritrea,SH.STA.MMRT,Africa,4906585,,,,,,,635.0,,,,,
7053,2007,Eritrea,SL.UEM.TOTL.FE.ZS,Africa,4906585,,,,,,,,,,,,6.18599987030029
7054,2007,Eritrea,SP.DYN.IMRT.IN,Africa,4906585,,,,,,,,43.0,,,,
7055,2007,Eritrea,SP.DYN.TFRT.IN,Africa,4906585,,,4.812,,,,,,,,,
7056,2007,Eritrea,SP.POP.TOTL,Africa,4906585,,,,,,,,,2996540.0,,,
7057,2007,Eswatini,AG.LND.FRST.ZS,Africa,1133066,,,,28.0107558139535,,,,,,,,
7058,2007,Eswatini,EN.ATM.CO2E.PC,Africa,1133066,0.633001863735846,,,,,,,,,,,
7059,2007,Eswatini,EN.ATM.GHGT.KT.CE,Africa,1133066,,,,,,,,,,,2380.00011444092,
7060,2007,Eswatini,NY.GDP.PCAP.CD,Africa,1133066,,,,,3327.44513395798,,,,,,,
7061,2007,Eswatini,SH.STA.MMRT,Africa,1133066,,,,,,,496.0,,,,,
7062,2007,Eswatini,SL.UEM.TOTL.FE.ZS,Africa,1133066,,,,,,,,,,,,31.1679992675781
7063,2007,Eswatini,SN.ITK.DEFC.ZS,Africa,1133066,,,,,,,,,,10.7,,
7064,2007,Eswatini,SP.DYN.IMRT.IN,Africa,1133066,,,,,,,,59.3,,,,
7065,2007,Eswatini,SP.DYN.TFRT.IN,Africa,1133066,,,3.561,,,,,,,,,
7066,2007,Eswatini,SP.POP.TOTL,Africa,1133066,,,,,,,,,1042651.0,,,
7067,2007,Eswatini,SP.REG.BRTH.ZS,Africa,1133066,,29.8,,,,,,,,,,
7068,2007,Ethiopia,AG.LND.FRST.ZS,Africa,76511887,,,,15.9640299248578,,,,,,,,
7069,2007,Ethiopia,EN.ATM.CO2E.PC,Africa,76511887,0.0738772677472808,,,,,,,,,,,
7070,2007,Ethiopia,EN.ATM.GHGT.KT.CE,Africa,76511887,,,,,,,,,,,104239.99786377,
7071,2007,Ethiopia,NY.GDP.PCAP.CD,Africa,76511887,,,,,244.286052292978,,,,,,,
7072,2007,Ethiopia,SE.ADT.LITR.FE.ZS,Africa,76511887,,,,,,28.9216403961182,,,,,,
7073,2007,Ethiopia,SH.STA.MMRT,Africa,76511887,,,,,,,731.0,,,,,
7074,2007,Ethiopia,SL.UEM.TOTL.FE.ZS,Africa,76511887,,,,,,,,,,,,3.19600009918213
7075,2007,Ethiopia,SN.ITK.DEFC.ZS,Africa,76511887,,,,,,,,,,35.0,,
7076,2007,Ethiopia,SP.DYN.IMRT.IN,Africa,76511887,,,,,,,,62.8,,,,
7077,2007,Ethiopia,SP.DYN.TFRT.IN,Africa,76511887,,,5.526,,,,,,,,,
7078,2007,Ethiopia,SP.POP.TOTL,Africa,76511887,,,,,,,,,80674343.0,,,
7079,2007,Finland,AG.LND.FRST.ZS,Europe,5238460,,,,73.3437206090302,,,,,,,,
7080,2007,Finland,EN.ATM.CO2E.PC,Europe,5238460,12.3092163083168,,,,,,,,,,,
7081,2007,Finland,EN.ATM.GHGT.KT.CE,Europe,5238460,,,,,,,,,,,78470.0012207031,
7082,2007,Finland,NY.GDP.PCAP.CD,Europe,5238460,,,,,48476.3927287052,,,,,,,
7083,2007,Finland,SH.STA.MMRT,Europe,5238460,,,,,,,4.0,,,,,
7084,2007,Finland,SL.UEM.TOTL.FE.ZS,Europe,5238460,,,,,,,,,,,,7.18699979782104
7085,2007,Finland,SN.ITK.DEFC.ZS,Europe,5238460,,,,,,,,,,2.5,,
7086,2007,Finland,SP.DYN.IMRT.IN,Europe,5238460,,,,,,,,2.8,,,,
7087,2007,Finland,SP.DYN.TFRT.IN,Europe,5238460,,,1.83,,,,,,,,,
7088,2007,Finland,SP.POP.TOTL,Europe,5238460,,,,,,,,,5288720.0,,,
7089,2007,France,AG.LND.FRST.ZS,Europe,61083916,,,,29.3662577594661,,,,,,,,
7090,2007,France,EN.ATM.CO2E.PC,Europe,61083916,5.6677814919062,,,,,,,,,,,
7091,2007,France,EN.ATM.GHGT.KT.CE,Europe,61083916,,,,,,,,,,,492480.010986328,
7092,2007,France,NY.GDP.PCAP.CD,Europe,61083916,,,,,41561.2005095485,,,,,,,
7093,2007,France,SH.STA.MMRT,Europe,61083916,,,,,,,9.0,,,,,
7094,2007,France,SL.UEM.TOTL.FE.ZS,Europe,61083916,,,,,,,,,,,,8.0930004119873
7095,2007,France,SN.ITK.DEFC.ZS,Europe,61083916,,,,,,,,,,2.5,,
7096,2007,France,SP.DYN.IMRT.IN,Europe,61083916,,,,,,,,3.2,,,,
7097,2007,France,SP.DYN.TFRT.IN,Europe,61083916,,,1.98,,,,,,,,,
7098,2007,France,SP.POP.TOTL,Europe,61083916,,,,,,,,,64016227.0,,,
7099,2007,Gabon,AG.LND.FRST.ZS,Africa,1454867,,,,91.8406760585245,,,,,,,,
7100,2007,Gabon,EN.ATM.CO2E.PC,Africa,1454867,3.35469066371974,,,,,,,,,,,
7101,2007,Gabon,EN.ATM.GHGT.KT.CE,Africa,1454867,,,,,,,,,,,11989.9997711182,
7102,2007,Gabon,NY.GDP.PCAP.CD,Africa,1454867,,,,,8458.3091787108,,,,,,,
7103,2007,Gabon,SH.STA.MMRT,Africa,1454867,,,,,,,336.0,,,,,
7104,2007,Gabon,SL.UEM.TOTL.FE.ZS,Africa,1454867,,,,,,,,,,,,25.382999420166
7105,2007,Gabon,SN.ITK.DEFC.ZS,Africa,1454867,,,,,,,,,,15.9,,
7106,2007,Gabon,SP.DYN.IMRT.IN,Africa,1454867,,,,,,,,45.2,,,,
7107,2007,Gabon,SP.DYN.TFRT.IN,Africa,1454867,,,4.201,,,,,,,,,
7108,2007,Gabon,SP.POP.TOTL,Africa,1454867,,,,,,,,,1472565.0,,,
7109,2007,"Gambia, The",AG.LND.FRST.ZS,Africa,1688359,,,,31.3437747035573,,,,,,,,
7110,2007,"Gambia, The",EN.ATM.CO2E.PC,Africa,1688359,0.250023475633517,,,,,,,,,,,
7111,2007,"Gambia, The",EN.ATM.GHGT.KT.CE,Africa,1688359,,,,,,,,,,,1669.99995708466,
7112,2007,"Gambia, The",NY.GDP.PCAP.CD,Africa,1688359,,,,,780.381050920518,,,,,,,
7113,2007,"Gambia, The",SH.STA.MMRT,Africa,1688359,,,,,,,690.0,,,,,
7114,2007,"Gambia, The",SL.UEM.TOTL.FE.ZS,Africa,1688359,,,,,,,,,,,,12.4930000305176
7115,2007,"Gambia, The",SN.ITK.DEFC.ZS,Africa,1688359,,,,,,,,,,18.7,,
7116,2007,"Gambia, The",SP.DYN.IMRT.IN,Africa,1688359,,,,,,,,50.0,,,,
7117,2007,"Gambia, The",SP.DYN.TFRT.IN,Africa,1688359,,,5.668,,,,,,,,,
7118,2007,"Gambia, The",SP.POP.TOTL,Africa,1688359,,,,,,,,,1639846.0,,,
7119,2007,Germany,AG.LND.FRST.ZS,Europe,82400996,,,,32.6741618148966,,,,,,,,
7120,2007,Germany,EN.ATM.CO2E.PC,Europe,82400996,9.52758665221032,,,,,,,,,,,
7121,2007,Germany,EN.ATM.GHGT.KT.CE,Europe,82400996,,,,,,,,,,,903289.978027344,
7122,2007,Germany,NY.GDP.PCAP.CD,Europe,82400996,,,,,41640.0808695147,,,,,,,
7123,2007,Germany,SH.STA.MMRT,Europe,82400996,,,,,,,6.0,,,,,
7124,2007,Germany,SL.UEM.TOTL.FE.ZS,Europe,82400996,,,,,,,,,,,,8.79599952697754
7125,2007,Germany,SN.ITK.DEFC.ZS,Europe,82400996,,,,,,,,,,2.5,,
7126,2007,Germany,SP.DYN.IMRT.IN,Europe,82400996,,,,,,,,3.7,,,,
7127,2007,Germany,SP.DYN.TFRT.IN,Europe,82400996,,,1.37,,,,,,,,,
7128,2007,Germany,SP.POP.TOTL,Europe,82400996,,,,,,,,,82266372.0,,,
7129,2007,Ghana,AG.LND.FRST.ZS,Africa,22873338,,,,36.1019337259383,,,,,,,,
7130,2007,Ghana,EN.ATM.CO2E.PC,Africa,22873338,0.397144283720188,,,,,,,,,,,
7131,2007,Ghana,EN.ATM.GHGT.KT.CE,Africa,22873338,,,,,,,,,,,21180.0003051758,
7132,2007,Ghana,NY.GDP.PCAP.CD,Africa,22873338,,,,,1081.16631826269,,,,,,,
7133,2007,Ghana,SH.STA.MMRT,Africa,22873338,,,,,,,349.0,,,,,
7134,2007,Ghana,SL.UEM.TOTL.FE.ZS,Africa,22873338,,,,,,,,,,,,5.06599998474121
7135,2007,Ghana,SN.ITK.DEFC.ZS,Africa,22873338,,,,,,,,,,9.4,,
7136,2007,Ghana,SP.DYN.IMRT.IN,Africa,22873338,,,,,,,,52.1,,,,
7137,2007,Ghana,SP.DYN.TFRT.IN,Africa,22873338,,,4.392,,,,,,,,,
7138,2007,Ghana,SP.POP.TOTL,Africa,22873338,,,,,,,,,22963946.0,,,
7139,2007,Greece,AG.LND.FRST.ZS,Europe,10706290,,,,29.56812257564,,,,,,,,
7140,2007,Greece,EN.ATM.CO2E.PC,Europe,10706290,9.44112345286032,,,,,,,,,,,
7141,2007,Greece,EN.ATM.GHGT.KT.CE,Europe,10706290,,,,,,,,,,,125639.999389648,
7142,2007,Greece,NY.GDP.PCAP.CD,Europe,10706290,,,,,28863.9732885018,,,,,,,
7143,2007,Greece,SE.ADT.LITR.FE.ZS,Europe,10706290,,,,,,91.8124694824219,,,,,,
7144,2007,Greece,SH.STA.MMRT,Europe,10706290,,,,,,,3.0,,,,,
7145,2007,Greece,SL.UEM.TOTL.FE.ZS,Europe,10706290,,,,,,,,,,,,12.9689998626709
7146,2007,Greece,SN.ITK.DEFC.ZS,Europe,10706290,,,,,,,,,,2.5,,
7147,2007,Greece,SP.DYN.IMRT.IN,Europe,10706290,,,,,,,,3.6,,,,
7148,2007,Greece,SP.DYN.TFRT.IN,Europe,10706290,,,1.41,,,,,,,,,
7149,2007,Greece,SP.POP.TOTL,Europe,10706290,,,,,,,,,11048473.0,,,
7150,2007,Guatemala,AG.LND.FRST.ZS,Americas,12572928,,,,36.1009705113849,,,,,,,,
7151,2007,Guatemala,EN.ATM.CO2E.PC,Americas,12572928,0.920826904604491,,,,,,,,,,,
7152,2007,Guatemala,EN.ATM.GHGT.KT.CE,Americas,12572928,,,,,,,,,,,24049.9992370605,
7153,2007,Guatemala,NY.GDP.PCAP.CD,Americas,12572928,,,,,2490.74912665208,,,,,,,
7154,2007,Guatemala,SH.STA.MMRT,Americas,12572928,,,,,,,132.0,,,,,
7155,2007,Guatemala,SL.UEM.TOTL.FE.ZS,Americas,12572928,,,,,,,,,,,,3.5
7156,2007,Guatemala,SN.ITK.DEFC.ZS,Americas,12572928,,,,,,,,,,18.2,,
7157,2007,Guatemala,SP.DYN.IMRT.IN,Americas,12572928,,,,,,,,32.0,,,,
7158,2007,Guatemala,SP.DYN.TFRT.IN,Americas,12572928,,,3.701,,,,,,,,,
7159,2007,Guatemala,SP.POP.TOTL,Americas,12572928,,,,,,,,,13477017.0,,,
7160,2007,Guinea,AG.LND.FRST.ZS,Africa,9947814,,,,27.1732052742959,,,,,,,,
7161,2007,Guinea,EN.ATM.CO2E.PC,Africa,9947814,0.208023423339901,,,,,,,,,,,
7162,2007,Guinea,EN.ATM.GHGT.KT.CE,Africa,9947814,,,,,,,,,,,15850.0003814697,
7163,2007,Guinea,NY.GDP.PCAP.CD,Africa,9947814,,,,,659.992930975674,,,,,,,
7164,2007,Guinea,SH.STA.MMRT,Africa,9947814,,,,,,,772.0,,,,,
7165,2007,Guinea,SL.UEM.TOTL.FE.ZS,Africa,9947814,,,,,,,,,,,,3.97000002861023
7166,2007,Guinea,SP.DYN.IMRT.IN,Africa,9947814,,,,,,,,79.4,,,,
7167,2007,Guinea,SP.DYN.TFRT.IN,Africa,9947814,,,5.575,,,,,,,,,
7168,2007,Guinea,SP.POP.TOTL,Africa,9947814,,,,,,,,,9518159.0,,,
7169,2007,Guinea-Bissau,AG.LND.FRST.ZS,Africa,1472041,,,,74.3159672830726,,,,,,,,
7170,2007,Guinea-Bissau,EN.ATM.CO2E.PC,Africa,1472041,0.162942027475089,,,,,,,,,,,
7171,2007,Guinea-Bissau,EN.ATM.GHGT.KT.CE,Africa,1472041,,,,,,,,,,,1980.00001907349,
7172,2007,Guinea-Bissau,NY.GDP.PCAP.CD,Africa,1472041,,,,,493.721993219248,,,,,,,
7173,2007,Guinea-Bissau,SH.STA.MMRT,Africa,1472041,,,,,,,860.0,,,,,
7174,2007,Guinea-Bissau,SL.UEM.TOTL.FE.ZS,Africa,1472041,,,,,,,,,,,,7.05100011825562
7175,2007,Guinea-Bissau,SP.DYN.IMRT.IN,Africa,1472041,,,,,,,,82.5,,,,
7176,2007,Guinea-Bissau,SP.DYN.TFRT.IN,Africa,1472041,,,5.241,,,,,,,,,
7177,2007,Guinea-Bissau,SP.POP.TOTL,Africa,1472041,,,,,,,,,1411545.0,,,
7178,2007,Haiti,AG.LND.FRST.ZS,Americas,8502814,,,,13.7540275761974,,,,,,,,
7179,2007,Haiti,EN.ATM.CO2E.PC,Americas,8502814,0.215895461973782,,,,,,,,,,,
7180,2007,Haiti,EN.ATM.GHGT.KT.CE,Americas,8502814,,,,,,,,,,,8310.0004196167,
7181,2007,Haiti,NY.GDP.PCAP.CD,Americas,8502814,,,,,1002.88848691754,,,,,,,
7182,2007,Haiti,SH.STA.MMRT,Americas,8502814,,,,,,,473.0,,,,,
7183,2007,Haiti,SL.UEM.TOTL.FE.ZS,Americas,8502814,,,,,,,,,,,,19.0419998168945
7184,2007,Haiti,SN.ITK.DEFC.ZS,Americas,8502814,,,,,,,,,,50.1,,
7185,2007,Haiti,SP.DYN.IMRT.IN,Americas,8502814,,,,,,,,62.5,,,,
7186,2007,Haiti,SP.DYN.TFRT.IN,Americas,8502814,,,3.66,,,,,,,,,
7187,2007,Haiti,SP.POP.TOTL,Americas,8502814,,,,,,,,,9495336.0,,,
7188,2007,Honduras,AG.LND.FRST.ZS,Americas,7483763,,,,59.3110197515417,,,,,,,,
7189,2007,Honduras,EN.ATM.CO2E.PC,Americas,7483763,1.09367715800856,,,,,,,,,,,
7190,2007,Honduras,EN.ATM.GHGT.KT.CE,Americas,7483763,,,,,,,,,,,18090.0001525879,
7191,2007,Honduras,NY.GDP.PCAP.CD,Americas,7483763,,,,,1583.04745080536,,,,,,,
7192,2007,Honduras,SE.ADT.LITR.FE.ZS,Americas,7483763,,,,,,83.452766418457,,,,,,
7193,2007,Honduras,SH.STA.MMRT,Americas,7483763,,,,,,,77.0,,,,,
7194,2007,Honduras,SL.UEM.TOTL.FE.ZS,Americas,7483763,,,,,,,,,,,,4.33099985122681
7195,2007,Honduras,SN.ITK.DEFC.ZS,Americas,7483763,,,,,,,,,,21.0,,
7196,2007,Honduras,SP.DYN.IMRT.IN,Americas,7483763,,,,,,,,22.4,,,,
7197,2007,Honduras,SP.DYN.TFRT.IN,Americas,7483763,,,3.296,,,,,,,,,
7198,2007,Honduras,SP.POP.TOTL,Americas,7483763,,,,,,,,,7808520.0,,,
7199,2007,"Hong Kong SAR, China",NY.GDP.PCAP.CD,Asia,6980412,,,,,30594.0178410231,,,,,,,
7200,2007,"Hong Kong SAR, China",SL.UEM.TOTL.FE.ZS,Asia,6980412,,,,,,,,,,,,3.375
7201,2007,"Hong Kong SAR, China",SN.ITK.DEFC.ZS,Asia,6980412,,,,,,,,,,2.5,,
7202,2007,"Hong Kong SAR, China",SP.DYN.TFRT.IN,Asia,6980412,,,1.028,,,,,,,,,
7203,2007,"Hong Kong SAR, China",SP.POP.TOTL,Asia,6980412,,,,,,,,,6916300.0,,,
7204,2007,Hungary,AG.LND.FRST.ZS,Europe,9956108,,,,22.4174087713425,,,,,,,,
7205,2007,Hungary,EN.ATM.CO2E.PC,Europe,9956108,5.35512893819486,,,,,,,,,,,
7206,2007,Hungary,EN.ATM.GHGT.KT.CE,Europe,9956108,,,,,,,,,,,69500.0,
7207,2007,Hungary,NY.GDP.PCAP.CD,Europe,9956108,,,,,13944.9710132004,,,,,,,
7208,2007,Hungary,SH.STA.MMRT,Europe,9956108,,,,,,,15.0,,,,,
7209,2007,Hungary,SL.UEM.TOTL.FE.ZS,Europe,9956108,,,,,,,,,,,,7.73799991607666
7210,2007,Hungary,SN.ITK.DEFC.ZS,Europe,9956108,,,,,,,,,,2.5,,
7211,2007,Hungary,SP.DYN.IMRT.IN,Europe,9956108,,,,,,,,5.8,,,,
7212,2007,Hungary,SP.DYN.TFRT.IN,Europe,9956108,,,1.32,,,,,,,,,
7213,2007,Hungary,SP.POP.TOTL,Europe,9956108,,,,,,,,,10055780.0,,,
7214,2007,Iceland,AG.LND.FRST.ZS,Europe,301931,,,,0.401177057356608,,,,,,,,
7215,2007,Iceland,EN.ATM.CO2E.PC,Europe,301931,7.63883130521597,,,,,,,,,,,
7216,2007,Iceland,EN.ATM.GHGT.KT.CE,Europe,301931,,,,,,,,,,,3789.99996185303,
7217,2007,Iceland,NY.GDP.PCAP.CD,Europe,301931,,,,,69495.7267376825,,,,,,,
